Index,hotel,lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,parking_spaces,total_of_special_requests,y_pred,y_pred_proba,timestamp
25234,Resort Hotel,61,2,5,2,0.0,0,Undefined,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,464.0,UNK,0,Transient,114.29,0,0,0,0.09279894795255896,2016-12-21
25235,Resort Hotel,244,4,12,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,UNK,0,Transient,64.21,0,2,0,0.040790587250522876,2016-12-21
25236,Resort Hotel,1,0,1,1,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,5.0,UNK,0,Transient,47.4,0,0,0,0.36678408624566544,2016-12-21
25237,Resort Hotel,61,2,5,1,0.0,0,Undefined,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,464.0,UNK,0,Transient,77.14,0,0,0,0.09279894795255896,2016-12-21
25238,City Hotel,1,0,1,2,0.0,0,BB,CHN,Direct,TA/TO,0,0,0,A,A,0,No Deposit,UNK,UNK,0,Transient,96.0,0,0,1,0.6513705365008209,2016-12-21
25239,City Hotel,92,2,3,2,0.0,0,BB,GRC,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,96.9,0,1,0,0.18452262113247958,2016-12-21
25240,City Hotel,0,1,3,1,0.0,0,BB,AUS,Direct,Direct,0,0,0,G,A,0,No Deposit,14.0,UNK,0,Transient-Party,89.55,0,2,0,0.08194595708772492,2016-12-21
25241,City Hotel,20,1,3,2,1.0,0,BB,ECU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,88.4,0,0,1,0.8592696878807352,2016-12-21
25242,City Hotel,127,0,2,2,1.0,0,BB,IND,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,106.2,0,3,1,0.6188877735575217,2016-12-21
25243,City Hotel,127,0,2,2,0.0,0,BB,IND,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,90.0,0,3,1,0.6188877735575217,2016-12-21
25244,City Hotel,127,0,2,3,0.0,0,BB,IND,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,9.0,UNK,0,Transient,90.0,0,3,0,0.4772587928275307,2016-12-21
25245,City Hotel,300,0,2,2,0.0,0,SC,MEX,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,67.5,0,3,0,0.443180793508641,2016-12-21
25246,City Hotel,8,1,3,2,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,87.98,0,3,1,0.6977046730187604,2016-12-21
25247,City Hotel,70,2,3,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,74.8,0,3,0,0.33613145148868123,2016-12-21
25248,City Hotel,16,2,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,89.0,UNK,0,Transient,77.53,0,0,0,0.1338128116641016,2016-12-21
25249,Resort Hotel,2,0,1,1,0.0,0,HB,PRT,Online TA,TA/TO,1,0,1,A,A,1,No Deposit,5.0,UNK,0,Group,47.4,0,0,0,0.24530462760535035,2016-12-21
25250,City Hotel,0,2,3,2,0.0,0,SC,MYS,Direct,Direct,0,0,0,A,A,3,No Deposit,UNK,UNK,0,Transient,80.0,0,0,0,0.22062969070467045,2016-12-21
25251,City Hotel,69,0,2,3,0.0,0,BB,CHN,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,22.0,UNK,0,Transient,92.65,0,0,0,0.2813728539773084,2016-12-21
25252,City Hotel,16,2,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,89.0,UNK,0,Transient,70.72,0,0,0,0.12738873406860166,2016-12-21
25253,City Hotel,20,1,3,2,0.0,0,BB,ECU,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,UNK,0,Transient,147.9,0,0,1,0.856201410732554,2016-12-21
25254,City Hotel,59,0,2,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,7.0,UNK,0,Transient,134.62,0,1,1,0.6179056212164366,2016-12-21
25255,City Hotel,142,0,2,2,0.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,79.2,0,1,1,0.5251410768549055,2016-12-21
25256,City Hotel,142,0,2,2,0.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,79.2,0,1,1,0.5251410768549055,2016-12-21
25257,City Hotel,20,1,3,2,1.0,0,BB,ECU,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,UNK,0,Transient,88.4,0,0,1,0.852286698815317,2016-12-21
25258,City Hotel,74,0,3,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,126.0,0,1,0,0.3236233902850288,2016-12-21
25259,City Hotel,0,0,1,1,0.0,0,SC,PRT,Online TA,TA/TO,1,0,4,A,A,0,No Deposit,86.0,UNK,0,Transient,56.0,0,0,1,0.6814050137824808,2016-12-21
25260,City Hotel,30,1,3,2,2.0,0,BB,KOR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,UNK,0,Transient,156.9,0,0,1,0.627630995441145,2016-12-21
25261,City Hotel,40,1,3,3,0.0,0,BB,JPN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,135.4,0,2,0,0.20826394252760375,2016-12-21
25262,City Hotel,36,2,3,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,88.4,0,1,0,0.3821057527318773,2016-12-21
25263,Resort Hotel,1,0,2,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,314.0,UNK,0,Transient,34.4,0,0,1,0.6063792507409379,2016-12-21
25264,Resort Hotel,120,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient-Party,47.8,0,4,0,0.05719056543381308,2016-12-21
25265,Resort Hotel,61,2,5,1,0.0,0,Undefined,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,464.0,UNK,0,Transient,77.14,0,0,0,0.09279894795255896,2016-12-21
25266,City Hotel,89,2,3,2,2.0,0,BB,USA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,11.0,UNK,0,Transient,94.72,0,0,0,0.04234450449424322,2016-12-21
25267,City Hotel,72,1,3,3,0.0,0,BB,DNK,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,UNK,0,Transient,128.1,0,0,0,0.17021446707281115,2016-12-21
25268,Resort Hotel,61,2,5,1,0.0,0,Undefined,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,464.0,UNK,0,Transient,77.14,0,0,0,0.09279894795255896,2016-12-21
25269,Resort Hotel,0,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,UNK,UNK,0,Transient,65.0,1,0,0,0.04383726061881229,2016-12-21
25270,City Hotel,219,2,3,2,0.0,0,HB,ITA,Online TA,TA/TO,0,0,0,A,A,3,No Deposit,9.0,UNK,0,Transient,106.25,0,1,0,0.23414079268909974,2016-12-21
25271,City Hotel,36,0,1,1,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,UNK,0,Transient,77.99,0,1,0,0.11177458796238582,2016-12-21
25272,City Hotel,45,0,3,3,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,UNK,0,Transient,127.2,0,0,1,0.8475025967580793,2016-12-21
25273,City Hotel,116,0,3,3,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,135.0,0,2,1,0.5110135855094491,2016-12-21
25274,Resort Hotel,8,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,UNK,UNK,0,Transient,65.0,1,1,0,0.03764281354401618,2016-12-21
25275,Resort Hotel,61,2,5,1,0.0,0,Undefined,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,464.0,UNK,0,Transient,77.14,0,0,0,0.09279894795255896,2016-12-21
25276,Resort Hotel,31,2,5,1,0.0,0,Undefined,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,464.0,UNK,0,Transient,77.14,0,0,0,0.09279894795255896,2016-12-21
25277,City Hotel,0,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,80.0,0,0,1,0.8183242677280954,2016-12-22
25278,City Hotel,69,2,2,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,UNK,0,Transient-Party,77.86,0,1,0,0.26804517219810214,2016-12-22
25279,City Hotel,120,2,5,2,1.0,0,HB,BRA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,83.0,UNK,0,Transient,131.33,0,0,0,0.14586772480586724,2016-12-22
25280,City Hotel,0,0,1,2,0.0,0,SC,PRT,Online TA,Direct,1,0,6,A,A,0,No Deposit,9.0,UNK,0,Transient,80.0,0,0,1,0.784362949674945,2016-12-22
25281,City Hotel,18,1,2,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,191.0,1,1,0,0.028636525661348198,2016-12-22
25282,City Hotel,10,2,2,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,74.8,0,1,0,0.38417654614140584,2016-12-22
25283,City Hotel,10,2,2,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,74.8,0,1,0,0.38417654614140584,2016-12-22
25284,City Hotel,4,1,2,2,1.0,0,BB,PRT,Complementary,Direct,1,0,1,F,F,0,No Deposit,UNK,UNK,0,Transient,0.0,0,0,1,0.6579030255329923,2016-12-22
25285,Resort Hotel,350,3,7,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,26.0,UNK,0,Transient,44.27,0,0,0,0.1434760477197117,2016-12-22
25286,City Hotel,1,0,1,2,0.0,1,BB,FRA,Direct,Direct,0,0,0,A,A,1,No Deposit,UNK,UNK,0,Transient,80.0,0,1,0,0.2658738018648327,2016-12-22
25287,City Hotel,70,2,2,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,B,B,3,No Deposit,9.0,UNK,0,Transient-Party,77.86,0,1,0,0.17889774601650713,2016-12-22
25288,City Hotel,114,2,3,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,119.0,0,3,1,0.7373022753552932,2016-12-22
25289,Resort Hotel,83,0,1,2,1.0,0,BB,MYS,Online TA,TA/TO,0,0,0,H,H,2,No Deposit,240.0,UNK,0,Transient,87.0,0,2,0,0.058594244658682355,2016-12-22
25290,City Hotel,48,1,2,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8.0,UNK,0,Transient,138.6,0,1,1,0.7736459833447841,2016-12-22
25291,Resort Hotel,297,1,2,2,0.0,0,HB,PRT,Direct,Direct,1,0,0,E,E,2,No Deposit,UNK,UNK,0,Transient-Party,60.87,0,3,0,0.3457229890378698,2016-12-22
25292,City Hotel,283,1,2,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,110.7,0,2,0,0.24420135063036855,2016-12-22
25293,City Hotel,100,0,2,3,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,UNK,0,Transient,105.0,0,0,0,0.0943711335336362,2016-12-22
25294,Resort Hotel,105,3,7,1,0.0,0,HB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,UNK,UNK,0,Transient,92.4,0,1,1,0.6075132433272339,2016-12-22
25295,Resort Hotel,2,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,154.0,UNK,0,Transient,27.0,0,0,1,0.5016265079383527,2016-12-22
25296,Resort Hotel,3,0,1,1,0.0,0,BB,BGR,Direct,Direct,0,0,0,A,D,1,No Deposit,250.0,499.0,0,Transient,44.0,0,0,0,0.08660368140505383,2016-12-22
25297,Resort Hotel,69,0,2,2,2.0,0,HB,PRT,Online TA,TA/TO,1,0,1,G,G,0,No Deposit,240.0,UNK,0,Transient-Party,136.0,0,1,0,0.39621515746782016,2016-12-22
25298,Resort Hotel,122,4,7,1,0.0,0,BB,PRT,Direct,Direct,0,0,3,E,E,3,No Deposit,UNK,UNK,0,Transient,48.8,0,3,1,0.5226615017763654,2016-12-22
25299,City Hotel,72,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,93.6,0,1,0,0.2854158745954588,2016-12-22
25300,City Hotel,1,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,152.0,UNK,0,Transient,59.03,0,1,1,0.6590426105485462,2016-12-22
25301,City Hotel,66,2,5,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27.0,UNK,0,Transient,63.75,0,1,1,0.8107831323422369,2016-12-22
25302,Resort Hotel,83,0,1,2,0.0,0,BB,MYS,Online TA,TA/TO,0,0,0,A,A,3,No Deposit,240.0,UNK,0,Transient,37.8,0,0,0,0.06141966926567476,2016-12-22
25303,City Hotel,29,1,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,104.0,0,0,0,0.24008169114722264,2016-12-22
25304,Resort Hotel,83,0,1,2,0.0,0,BB,MYS,Online TA,TA/TO,0,0,0,A,A,3,No Deposit,240.0,UNK,0,Transient,37.8,0,0,0,0.06141966926567476,2016-12-22
25305,Resort Hotel,2,0,1,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,1,0,1,E,E,0,No Deposit,171.0,UNK,0,Transient,50.0,0,0,0,0.09454594862657054,2016-12-22
25306,City Hotel,18,0,2,4,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,7.0,UNK,0,Transient,199.43,0,2,0,0.1653711874786508,2016-12-22
25307,City Hotel,104,2,5,2,0.0,0,BB,DNK,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,UNK,0,Transient,71.9,0,1,0,0.09334160396805909,2016-12-22
25308,Resort Hotel,178,3,7,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,55.06,0,2,0,0.08860173630592882,2016-12-22
25309,City Hotel,116,2,4,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,88.4,0,1,0,0.2315365264652451,2016-12-22
25310,Resort Hotel,105,3,7,2,0.0,0,HB,PRT,Direct,TA/TO,1,0,0,E,E,0,No Deposit,UNK,UNK,0,Transient,128.7,1,1,0,0.03245962705627873,2016-12-22
25311,Resort Hotel,10,1,2,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242.0,UNK,0,Transient,55.57,0,1,1,0.674595565941656,2016-12-22
25312,Resort Hotel,129,3,7,1,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171.0,UNK,0,Transient,56.1,1,0,0,0.03880455789813337,2016-12-22
25313,City Hotel,66,2,5,2,0.0,0,BB,AUT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27.0,UNK,0,Transient,68.0,0,1,0,0.06525573307638813,2016-12-22
25314,Resort Hotel,83,0,1,2,1.0,0,BB,MYS,Online TA,TA/TO,0,0,0,H,H,2,No Deposit,240.0,UNK,0,Transient,87.0,0,2,0,0.058594244658682355,2016-12-22
25315,City Hotel,0,0,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,UNK,0,Transient,89.0,1,2,0,0.019744489565784264,2016-12-22
25316,Resort Hotel,102,1,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient-Party,55.33,0,1,0,0.08179254226770463,2016-12-22
25317,Resort Hotel,124,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient-Party,51.13,0,3,0,0.045338597557054876,2016-12-22
25318,City Hotel,163,2,2,2,2.0,0,HB,ITA,Online TA,TA/TO,0,0,0,F,G,0,No Deposit,9.0,UNK,0,Transient,192.95,0,0,0,0.3683729277466016,2016-12-22
25319,Resort Hotel,151,2,5,2,1.0,0,BB,GBR,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,314.0,UNK,0,Transient,55.8,0,0,0,0.07088038276500731,2016-12-22
25320,City Hotel,81,2,3,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,119.0,0,0,0,0.2571786987408955,2016-12-22
25321,Resort Hotel,102,1,2,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient-Party,43.67,0,1,0,0.08179254226770463,2016-12-22
25322,Resort Hotel,191,2,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,UNK,0,Transient-Party,39.8,0,2,0,0.05719056543381308,2016-12-22
25323,Resort Hotel,69,0,2,2,2.0,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,UNK,0,Transient-Party,136.0,0,1,0,0.4483102208185725,2016-12-22
25324,Resort Hotel,191,2,4,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,UNK,0,Transient-Party,39.8,0,2,0,0.03553066939202693,2016-12-22
25325,Resort Hotel,0,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,UNK,0,Transient,56.0,0,1,1,0.6135419064475326,2016-12-22
25326,Resort Hotel,2,0,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,0.0,0,1,1,0.6268701294141632,2016-12-22
25327,City Hotel,60,2,2,2,1.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,105.4,0,3,0,0.2845555809031839,2016-12-22
25328,City Hotel,60,2,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,88.4,0,3,0,0.2845555809031839,2016-12-22
25329,Resort Hotel,12,2,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,UNK,0,Transient,90.17,0,0,0,0.16543456842111562,2016-12-22
25330,Resort Hotel,12,2,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,UNK,0,Transient,70.17,0,1,0,0.1486868249536724,2016-12-22
25331,Resort Hotel,103,0,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,UNK,0,Transient,0.0,0,1,0,0.4281999277006117,2016-12-22
25332,City Hotel,158,2,2,2,0.0,0,BB,ARG,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,89.5,0,2,1,0.5129726431707436,2016-12-22
25333,Resort Hotel,165,1,2,1,0.0,0,HB,UNK,Direct,Direct,0,0,1,E,E,1,No Deposit,UNK,UNK,0,Transient-Party,55.53,0,1,0,0.26367935329282316,2016-12-22
25334,Resort Hotel,105,3,7,1,0.0,0,HB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,UNK,UNK,0,Transient,98.4,0,2,1,0.6075132433272339,2016-12-22
25335,Resort Hotel,57,2,3,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241.0,UNK,0,Transient,67.14,0,2,0,0.07298948034355444,2016-12-22
25336,Resort Hotel,7,2,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,70.75,0,2,0,0.10541383847008653,2016-12-22
25337,City Hotel,148,2,2,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,115.6,0,1,0,0.3236233902850288,2016-12-22
25338,Resort Hotel,77,0,1,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,314.0,UNK,0,Transient,44.64,0,0,0,0.040646868325189885,2016-12-22
25339,Resort Hotel,99,2,2,1,0.0,0,BB,BLR,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,UNK,0,Transient,32.0,0,0,1,0.6996842833855205,2016-12-22
25340,City Hotel,115,2,2,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,83.0,UNK,0,Transient,91.12,0,0,0,0.14626943277315177,2016-12-22
25341,City Hotel,116,2,4,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,88.4,0,1,0,0.2315365264652451,2016-12-22
25342,Resort Hotel,83,0,1,2,1.0,0,BB,MYS,Online TA,TA/TO,0,0,0,H,H,2,No Deposit,240.0,UNK,0,Transient,87.0,0,2,0,0.058594244658682355,2016-12-22
25343,City Hotel,130,2,2,2,2.0,0,BB,ITA,Online TA,TA/TO,0,0,0,F,G,0,No Deposit,9.0,UNK,0,Transient,144.5,0,0,0,0.3629134334975415,2016-12-22
25344,Resort Hotel,83,0,1,2,0.0,0,BB,MYS,Online TA,TA/TO,0,0,0,A,A,3,No Deposit,240.0,UNK,0,Transient,37.8,0,0,0,0.06141966926567476,2016-12-22
25345,Resort Hotel,36,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,I,0,No Deposit,240.0,UNK,0,Transient,80.0,1,0,0,0.0452440491982146,2016-12-22
25346,Resort Hotel,71,1,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,46.0,0,2,0,0.09901255342356904,2016-12-22
25347,Resort Hotel,124,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient-Party,51.13,0,3,0,0.045338597557054876,2016-12-22
25348,Resort Hotel,67,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,436.0,UNK,0,Transient,96.09,0,0,0,0.07392100680884217,2016-12-22
25349,Resort Hotel,73,2,2,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240.0,UNK,0,Transient-Party,81.9,0,1,0,0.33697922852583817,2016-12-22
25350,Resort Hotel,59,2,2,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,UNK,0,Transient-Party,109.0,1,1,0,0.032076412679645276,2016-12-22
25351,Resort Hotel,191,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,240.0,UNK,0,Transient,37.8,0,2,0,0.047163697409850006,2016-12-22
25352,City Hotel,20,2,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,102.4,0,0,0,0.4145333755844283,2016-12-22
25353,Resort Hotel,73,2,2,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240.0,UNK,0,Transient-Party,87.9,1,1,0,0.006128585681086348,2016-12-22
25354,Resort Hotel,2,2,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,I,0,No Deposit,240.0,UNK,0,Transient,62.75,0,2,0,0.12014639291650189,2016-12-22
25355,City Hotel,342,1,2,2,0.0,0,HB,DEU,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,UNK,0,Transient,103.5,0,0,0,0.051360669125482636,2016-12-22
25356,City Hotel,3,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,93.63,0,2,1,0.7812413155751182,2016-12-22
25357,Resort Hotel,0,1,1,2,0.0,0,HB,BEL,Direct,Direct,0,0,0,F,F,2,No Deposit,250.0,UNK,0,Transient,117.0,1,0,0,0.009121227419421495,2016-12-23
25358,Resort Hotel,95,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,57.8,0,2,0,0.09901255342356904,2016-12-23
25359,Resort Hotel,187,2,5,1,0.0,0,HB,AUT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,75.0,UNK,0,Transient,61.64,0,0,0,0.044237866221459164,2016-12-23
25360,Resort Hotel,98,3,6,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,UNK,0,Transient,101.87,0,1,0,0.08121073522937651,2016-12-23
25361,Resort Hotel,38,1,1,2,1.0,0,BB,SGP,Direct,Direct,0,0,0,C,C,0,No Deposit,250.0,UNK,0,Transient,130.35,0,0,1,0.7616806253952719,2016-12-23
25362,Resort Hotel,131,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,UNK,0,Transient,52.33,0,1,0,0.04428522537848079,2016-12-23
25363,Resort Hotel,92,2,5,1,0.0,0,BB,BEL,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,UNK,0,Transient,38.0,0,0,0,0.040891143774586164,2016-12-23
25364,Resort Hotel,62,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242.0,UNK,0,Transient,63.03,0,1,0,0.09493533969385465,2016-12-23
25365,Resort Hotel,109,1,1,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient-Party,37.8,0,2,0,0.03553066939202693,2016-12-23
25366,Resort Hotel,5,0,1,2,0.0,0,HB,FRA,Direct,Direct,0,0,0,A,A,1,No Deposit,UNK,UNK,0,Transient,101.0,0,1,0,0.20663871377723628,2016-12-23
25367,Resort Hotel,19,0,1,1,0.0,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,UNK,0,Transient,65.4,0,0,1,0.7172056119683097,2016-12-23
25368,Resort Hotel,96,2,5,2,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,UNK,0,Transient,56.63,0,0,0,0.08910784099505678,2016-12-23
25369,Resort Hotel,92,2,5,2,0.0,0,BB,BEL,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,UNK,0,Transient,44.0,0,0,0,0.040891143774586164,2016-12-23
25370,Resort Hotel,2,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,C,0,No Deposit,250.0,UNK,0,Transient,61.0,0,0,1,0.7366171284119662,2016-12-23
